geoid,knoopnr,naam,lat,lon
1007985,42,West-Vlaanderen,50.81770411419248,3.336900499040871
1007987,3,West-Vlaanderen,50.824719464981115,3.343844108471407
1007988,52,West-Vlaanderen,51.10103994866759,3.211516901382618
1007989,17,West-Vlaanderen,51.08795627313794,3.211287209137935
1007990,64,West-Vlaanderen,51.133648768615394,3.276653314301099
1007991,53,West-Vlaanderen,51.141555046337025,3.289766492303991
1007992,48,West-Vlaanderen,51.12064327208532,3.349379274260691
1007993,49,West-Vlaanderen,51.111991846898746,3.294868871462714
1007994,74,West-Vlaanderen,51.15517101977313,3.33732353343871
1007995,30,West-Vlaanderen,51.18567316784897,3.316083591626018
1007997,50,West-Vlaanderen,51.07563606050842,3.2703108909283
1007998,14,West-Vlaanderen,50.83760989615647,3.39162207836574
1007999,80,West-Vlaanderen,51.0677371340478,3.331696743953057
1008000,15,West-Vlaanderen,51.07565908322917,3.310049251780788
1008001,5,West-Vlaanderen,51.082021719044995,3.295785470348049
1008002,38,West-Vlaanderen,51.09105651211609,3.308235279915826
1008003,18,West-Vlaanderen,51.08759626522385,3.332627335415966
1008004,70,West-Vlaanderen,51.04188342698041,3.39586136854941
1008005,84,West-Vlaanderen,51.04201545020033,3.36243772861634
1008006,89,West-Vlaanderen,51.04213482493923,3.361333053062017
1008007,86,West-Vlaanderen,51.04909567012321,3.352662292201975
1008008,12,West-Vlaanderen,50.805565774666164,3.507045810817881
1008009,14,West-Vlaanderen,51.081582324563335,3.347792486320635
1008010,54,West-Vlaanderen,51.07732309458597,3.352265691321862
1008011,44,West-Vlaanderen,50.96830771617066,3.227099940484904
1008012,34,West-Vlaanderen,50.97516818654456,3.239265596214472
1008013,97,West-Vlaanderen,50.80019521872252,3.476927964863708
1008014,81,West-Vlaanderen,50.78860320031947,3.45560872278884
1008015,89,West-Vlaanderen,50.79382210006667,3.458992264388834
1008016,82,West-Vlaanderen,51.03512820509611,3.339654072823608
1008017,72,West-Vlaanderen,50.989067032366236,3.372167300244979
1008018,32,West-Vlaanderen,50.98380871353116,3.362419247728391
1008019,78,West-Vlaanderen,50.79574419347163,3.158601500911816
1008020,59,West-Vlaanderen,50.78788640604049,3.174315361827703
1008021,12,West-Vlaanderen,50.766571781024865,3.250537564524882
1008022,77,West-Vlaanderen,51.01803641209019,3.357088521468023
1008023,71,West-Vlaanderen,51.005602293269895,3.361090183014622
1008024,67,West-Vlaanderen,51.009847934841744,3.390184990938831
1008025,55,West-Vlaanderen,50.98736347932241,3.389529828116828
1008026,53,West-Vlaanderen,50.99781493930052,3.420839279785319
1008027,62,West-Vlaanderen,50.99874503556768,3.422182833691462
1008028,1,West-Vlaanderen,50.988487037098025,3.4259656655735
1008029,29,West-Vlaanderen,50.7987206052252,3.21196873873761
1008030,14,West-Vlaanderen,50.763594854992846,3.294159180801564
1008032,75,West-Vlaanderen,50.815130047869076,3.342185595466709
1008033,95,West-Vlaanderen,50.81222614150758,3.346734601029218
1008034,31,West-Vlaanderen,50.814577007672064,3.352713697919602
1008037,90,West-Vlaanderen,50.797784363364926,3.381106829996523
1008039,99,West-Vlaanderen,50.771754214537495,3.453274341875762
1008040,93,West-Vlaanderen,50.78090477697365,3.439833995772761
1008041,57,West-Vlaanderen,50.77126217983822,3.465028809161621
1008042,85,West-Vlaanderen,50.79640469328964,3.412297467343319
1008043,48,West-Vlaanderen,50.790206506884125,3.383140783574899
1008044,95,West-Vlaanderen,50.71591436547008,3.354232530706318
1008045,23,West-Vlaanderen,50.730722741942195,3.381927026142309
1008046,35,West-Vlaanderen,50.75784418097157,3.443236294345057
1008047,42,West-Vlaanderen,50.8735067145679,2.718498367718909
1008048,26,West-Vlaanderen,50.877730598776914,2.689975148884268
1008049,33,West-Vlaanderen,50.85857665032466,2.674447148831678
1008050,32,West-Vlaanderen,50.82319889386133,2.668034833456722
1008052,71,West-Vlaanderen,50.81409018141162,2.709556568503404
1008053,38,West-Vlaanderen,50.841857860354075,2.739223647577747
1008054,28,West-Vlaanderen,50.852639475410484,2.725479594387631
1008055,40,West-Vlaanderen,50.85532397703324,2.724397083534764
1008056,46,West-Vlaanderen,50.85562544623808,2.724406136560246
1008057,50,West-Vlaanderen,50.874417871653336,2.792967048873928
1008058,15,West-Vlaanderen,50.84893381132907,2.794174662338783
1008059,56,West-Vlaanderen,50.842144017832055,2.769581274783008
1008060,45,West-Vlaanderen,50.816593677022645,2.792477767805248
1008061,14,West-Vlaanderen,50.82798627003429,2.639349079409909
1008062,17,West-Vlaanderen,50.822765990833176,2.628345275737296
1008063,48,West-Vlaanderen,50.85516726249416,2.618994189424917
1008064,20,West-Vlaanderen,50.871457646283,2.620244448835121
1008066,34,West-Vlaanderen,50.83862576830619,2.833443995620428
1008067,62,West-Vlaanderen,50.776413524489485,2.826307415774437
1008068,20,West-Vlaanderen,50.762410513930476,2.829586001895142
1008069,60,West-Vlaanderen,50.75996313068108,2.853608954633166
1008070,30,West-Vlaanderen,50.76601868516779,2.896963166751319
1008071,14,West-Vlaanderen,50.80538694705193,2.947130401438222
1008072,21,West-Vlaanderen,50.81341986730187,2.97999224201919
1008073,80,West-Vlaanderen,50.854408305105224,2.977181369334769
1008074,18,West-Vlaanderen,50.84899767936194,2.980588146471737
1008075,72,West-Vlaanderen,50.844102303974495,2.976111309447117
1008076,81,West-Vlaanderen,50.85847046299315,2.993460942680014
1008077,68,West-Vlaanderen,50.872953022707954,3.04061250050639
1008078,98,West-Vlaanderen,50.84220158275971,2.875823729306548
1008079,39,West-Vlaanderen,50.85586356981841,2.885401410120337
1008080,66,West-Vlaanderen,50.851033181860906,2.872801984031331
1008081,69,West-Vlaanderen,50.85143057825078,2.874249001948455
1008082,96,West-Vlaanderen,50.88709485897747,2.903444628466379
1008083,67,West-Vlaanderen,50.89788068274713,2.92781038267494
1008084,77,West-Vlaanderen,50.89815238023075,2.928772951382438
1008085,53,West-Vlaanderen,50.81706420282178,2.874570528799605
1008086,33,West-Vlaanderen,50.82085805768707,2.90805109500857
1008087,63,West-Vlaanderen,50.82605714659802,2.920524856558041
1008088,65,West-Vlaanderen,50.82318292185396,2.923299590398778
1008096,97,West-Vlaanderen,51.202282528304124,2.913126895193692
1008105,93,West-Vlaanderen,51.31403354298814,3.364697262374202
1008109,3,West-Vlaanderen,50.75677849151726,3.446807329829534
1008128,2,West-Vlaanderen,50.80472833481019,3.232929052615739
1008138,1,West-Vlaanderen,50.74987186825414,2.854183691633451
1008142,26,West-Vlaanderen,50.854494497374176,3.302698970331507
1008143,52,West-Vlaanderen,50.952733359391765,3.128318930021051
1008147,13,West-Vlaanderen,50.76086503820001,3.458093751910646
1008148,31,West-Vlaanderen,50.78741119923422,2.964747223354019
1008157,15,West-Vlaanderen,50.749277450617306,2.923532115564255
1008170,1,West-Vlaanderen,51.034027686738504,2.863711234805001
1008180,63,Waasland,51.21609051419255,3.921072296410339
1008181,62,Zeeuws-Vlaanderen,51.218274080399155,3.92112187849391
1018182,71,Vlaamse Ardennen,50.8998480667357,3.615855894260244
1018183,11,Vlaamse Ardennen,50.859372977943266,3.774331886796346
1018184,33,Vlaamse Ardennen,50.85699526886038,3.888380215155604
1018185,81,Vlaamse Ardennen,50.77216706517658,3.878517813310883
1018186,92,Vlaamse Ardennen,50.79457864797345,3.776345047218747
1018187,85,Vlaamse Ardennen,50.84129262747695,3.635105261798349
1018188,96,Vlaamse Ardennen,50.8451899480245,3.602164458303853
1018189,38,Vlaamse Ardennen,50.79627193825263,3.673852361909004
1018190,31,Vlaamse Ardennen,50.955725213769455,3.653497519676622
1018191,75,Vlaamse Ardennen,50.83493171502918,3.697190102470439
1018192,92,Vlaamse Ardennen,50.84714904099692,3.613347399693779
1018193,61,Meetjesland,51.234175189017996,3.674795213969021
1018194,46,Meetjesland,51.140855807466444,3.737134390983887
1018195,55,Meetjesland,51.08696812412623,3.630262449008141
1018196,18,Leiestreek,51.09249187005088,3.571824502064298
1018197,8,Meetjesland,51.04020210634045,3.448387122301527
1018198,91,Meetjesland,51.09333881976191,3.445227936028256
1018199,5,Meetjesland,51.088874160101305,3.489350846983951
1018200,72,Meetjesland,51.11807336077713,3.503321597086432
1018201,75,Meetjesland,51.15029156119994,3.448130825459395
1018202,61,Meetjesland,51.115883647172126,3.541485810307408
1018203,54,Meetjesland,51.159547372351796,3.545435778241214
1018204,51,Meetjesland,51.17110218654402,3.538246146335419
1018205,18,Meetjesland,51.19296189950296,3.471704733392702
1018206,67,Leiestreek,51.019475932798976,3.656686330709015
1018207,87,Leiestreek,50.93090930882943,3.435376771305627
1018209,53,Meetjesland,51.08985805206119,3.636470218625683
1018210,9,Meetjesland,51.04143819542218,3.453680911668881
1018211,6,Meetjesland,51.23115036096502,3.44549034904527
1018212,84,Meetjesland,51.20267242423655,3.807419432968309
1018213,83,Zeeuws-Vlaanderen,51.21391731472453,3.851213711435384
1018214,92,Meetjesland,51.207571419909634,3.792783861121561
1018216,78,Vlaamse Ardennen,50.735831293582194,3.912364756820864
1018219,61,Zeeuws-Vlaanderen,51.259171690634226,3.418050720826719
1018222,9,Scheldeland,51.0744173469682,4.183776399990707
1018223,91,Scheldeland,51.09249945981667,4.168672865349381
1018224,75,Waasland,51.123595351940835,4.217935086996198
1018227,81,Scheldeland,50.889523284321115,4.041621897019277
1018231,22,Scheldeland,50.985116006114396,4.03234246716405
1018232,29,Scheldeland,50.982314554796766,4.064662901000295
1018233,81,Scheldeland,51.01764017165953,4.070049398011625
1018234,79,Scheldeland,50.99403870129174,3.765978918598727
1018235,22,Scheldeland,51.00403991530534,3.808290594564284
1018236,76,Scheldeland,51.030863511312894,4.039159429124167
1018237,58,Scheldeland,51.039112119870595,4.162000920338255
1018238,57,Scheldeland,51.0423263144624,4.173308802807771
1018239,69,Scheldeland,51.07813960678235,4.164097318325765
1018240,38,Scheldeland,51.070232253205816,3.954343880165937
1018241,44,Scheldeland,51.04022359378848,3.961669626271168
1018242,10,Waasland,51.08748159918009,3.830513048546148
1018243,99,Waasland,51.110240464791254,3.807198975574403
1018244,70,Waasland,51.08017243779146,3.972678597085579
1018245,98,Waasland,51.15666478350788,4.227713442585689
1018246,78,Waasland,51.19564001428849,4.156314185072205
1018248,34,Waasland,51.15893731769536,4.107637964710688
1018249,55,Scheldeland,50.95874413613826,3.965260135227568
1018250,1,Scheldeland,51.00225649655978,3.726214075694678
1018251,3,Scheldeland,51.00288918090547,3.72030537594647
1018252,4,Leiestreek,51.04726116588898,3.718737509019249
1018254,78,Scheldeland,50.994333307245874,3.773434193499896
1018255,50,Scheldeland,51.06007058590519,4.183807139452754
1018257,77,Scheldeland,51.029442055191254,4.040538256726918
1018259,79,Zeeuws-Vlaanderen,51.25330925365088,4.026544466611648
1018262,95,Vlaamse Ardennen,50.77469835709145,3.50984887630339
1018263,83,Vlaamse Ardennen,50.76230840866291,3.865478285637328
1018264,80,Wallonië,50.73571856102754,3.647085920109154
1018267,1,Wallonië,50.72050421702999,3.569243195063887
1018269,7,Wallonië,50.72411085678358,3.61118336262735
1018270,78,Wallonië,50.76188556770894,3.678459218960835
1018271,2,Wallonië,50.767938975529404,3.708264279976399
1018272,4,Wallonië,50.762887760914865,3.741157612405186
1018273,6,Wallonië,50.76195203901993,3.746294864804977
1018274,17,Wallonië,50.74663025906158,3.766392513422975
1018284,51,Zeeuws-Vlaanderen,51.272272239197186,4.102200683473814
1018746,42,Fietsnetwerk Vlaams-Brabant,50.894046581030615,4.291925327036672
1018747,40,Fietsnetwerk Vlaams-Brabant,50.930310281937224,4.334025063052229
1018748,81,Fietsnetwerk Vlaams-Brabant,50.904202966719716,4.718459169139847
1018749,99,Fietsnetwerk Vlaams-Brabant,50.919454915361754,4.828158680301492
1018750,89,Fietsnetwerk Vlaams-Brabant,50.83435526691688,4.744779876284491
1018751,75,Fietsnetwerk Vlaams-Brabant,50.86218530212357,4.680081251943482
1018752,88,Fietsnetwerk Vlaams-Brabant,51.03222241352926,4.249230725721849
1018753,86,Fietsnetwerk Vlaams-Brabant,50.85066679522497,4.058813001140846
1018754,37,Fietsnetwerk Vlaams-Brabant,50.83097751118788,4.831983996493099
1018755,43,Fietsnetwerk Vlaams-Brabant,50.91980024675138,5.074457799033384
1018756,77,Fietsnetwerk Vlaams-Brabant,50.90720101159578,4.902446439028575
1018757,34,Fietsnetwerk Vlaams-Brabant,50.89376787465345,4.536610240719228
1018758,42,Fietsnetwerk Vlaams-Brabant,50.76604852374319,4.472485992420018
1018759,97,Fietsnetwerk Vlaams-Brabant,50.951254025350586,4.622056234238566
1018760,93,Fietsnetwerk Vlaams-Brabant,50.90082957977256,4.705025480394167
1018761,6,Fietsnetwerk Vlaams-Brabant,50.94205389346715,4.547045972104091
1018762,91,Fietsnetwerk Vlaams-Brabant,50.911269799855795,4.440660000289883
1018769,52,Fietsnetwerk Vlaams-Brabant,50.793790172834015,5.098384931590166
1018770,51,Fietsnetwerk Vlaams-Brabant,50.828318584763366,5.102302120339512
1018775,80,Fietsnetwerk Vlaams-Brabant,50.889322778371906,4.717424840723492
1018776,85,Fietsnetwerk Vlaams-Brabant,50.85420303546907,4.056750804682835
1018777,92,Fietsnetwerk Vlaams-Brabant,50.767582003517006,4.214814581172339
1018778,74,Fietsnetwerk Vlaams-Brabant,50.86555016700796,4.679468587592729
1018781,28,Fietsnetwerk Vlaams-Brabant,50.714178412987486,4.230180264549951
1018782,24,Fietsnetwerk Vlaams-Brabant,50.80845254040841,4.934787861985804
1018783,71,Fietsnetwerk Vlaams-Brabant,50.96961500615082,4.691532439697808
1018784,19,Fietsnetwerk Vlaams-Brabant,50.97166501690199,4.511827791861707
1018785,42,Fietsnetwerk Vlaams-Brabant,50.68258845541178,3.955352711527352
1018787,12,Fietsnetwerk Vlaams-Brabant,50.78108562229835,4.163154093607104
1018788,10,Fietsnetwerk Vlaams-Brabant,50.99023532356956,4.826640859001015
1018791,7,Fietsnetwerk Vlaams-Brabant,50.78229657127913,4.595467472389951
1018793,51,Fietsnetwerk Vlaams-Brabant,50.86198191799685,4.516731113904404
1018795,97,Fietsnetwerk Vlaams-Brabant,50.68975502577348,3.997119364087048
1018796,98,Fietsnetwerk Vlaams-Brabant,50.69761773533051,4.045308400602948
1018798,59,Fietsnetwerk Vlaams-Brabant,50.68312619362894,3.960936938382942
1018799,70,Fietsnetwerk Vlaams-Brabant,50.69138166414941,4.01613807275788
1018800,74,Fietsnetwerk Vlaams-Brabant,50.69191616847568,4.03208316485798
1018801,1,Fietsnetwerk Vlaams-Brabant,50.69370764916626,4.039469294392693
1018802,67,Fietsnetwerk Vlaams-Brabant,50.694370861634845,4.042296776868294
1018803,77,Fietsnetwerk Vlaams-Brabant,50.69481311532418,4.050679878973225
1018804,94,Fietsnetwerk Vlaams-Brabant,50.71415542269942,4.10909384554221
1018805,27,Fietsnetwerk Vlaams-Brabant,50.895902527667424,5.156969465563986
1018807,94,Fietsnetwerk Vlaams-Brabant,50.90160371514272,4.620321695306984
1018809,51,Fietsnetwerk Vlaams-Brabant,50.98652937225919,4.834321941714721
1018810,41,Fietsnetwerk Vlaams-Brabant,50.91846094111349,5.032071383153768
1018812,18,Fietsnetwerk Vlaams-Brabant,50.961627029097315,4.456288790375234
1018815,31,Fietsnetwerk Vlaams-Brabant,50.97870122383977,4.388581099997559
1018816,48,Fietsnetwerk Vlaams-Brabant,50.9780921626317,4.178107115022942
1018817,80,Fietsnetwerk Vlaams-Brabant,51.00108512007629,4.508633867179209
1018818,63,Fietsnetwerk Vlaams-Brabant,50.95421678147888,4.800479578355391
1018819,65,Fietsnetwerk Vlaams-Brabant,50.73266240018887,4.236873012831325
1018820,53,Fietsnetwerk Vlaams-Brabant,50.86372640208276,4.19700985914425
1018821,52,Fietsnetwerk Vlaams-Brabant,50.87549762839318,4.239594820332627
1018822,60,Fietsnetwerk Vlaams-Brabant,50.806607620490134,4.074575332198973
1018823,65,Fietsnetwerk Vlaams-Brabant,50.753510708483816,3.9699219579604
1018833,66,Fietsnetwerk Vlaams-Brabant,50.94717658824056,4.733027627423047
1018834,16,Fietsnetwerk Vlaams-Brabant,50.773855550555304,4.886589554925402
1018835,31,Fietsnetwerk Vlaams-Brabant,50.924326886161715,4.690882470976355
1018836,63,Fietsnetwerk Vlaams-Brabant,50.95631076103987,4.798257924467389
1018837,20,Fietsnetwerk Vlaams-Brabant,50.95593321513198,4.591394112462408
1018838,42,Fietsnetwerk Vlaams-Brabant,50.9176557539526,5.058589146476282
1018839,51,Fietsnetwerk Vlaams-Brabant,50.82810092648476,5.102185722055112
1018840,75,Fietsnetwerk Vlaams-Brabant,50.862385394414446,4.679821534363339
1018841,44,Fietsnetwerk Vlaams-Brabant,50.79440814107485,4.481955577747097
1018843,56,Fietsnetwerk Vlaams-Brabant,51.0113536871902,4.918642431908792
1018844,60,Fietsnetwerk Vlaams-Brabant,50.80646509247492,4.074309054888101
1018845,89,Fietsnetwerk Vlaams-Brabant,50.833810342880845,4.74527899559263
1019704,16,West-Vlaanderen,50.90359474769231,3.384722742312379
1019727,62,West-Vlaanderen,50.97705772131354,3.134163633900699
1019770,8,West-Vlaanderen,50.75379087766432,3.299902220802847
1019817,2,West-Vlaanderen,51.16095913139898,3.259828581388073
1019865,31,West-Vlaanderen,51.34089395413076,3.386968621975725
1019946,42,West-Vlaanderen,50.728843123733434,3.386927210254364
1019963,98,West-Vlaanderen,51.31007111974252,3.38122683260375
1019972,64,West-Vlaanderen,51.15037519575601,2.726061363161027
1019977,89,West-Vlaanderen,50.96524238206858,2.994971317391028
1020016,22,West-Vlaanderen,50.98092663110141,2.746463218260505
1020057,39,West-Vlaanderen,51.07128542236033,2.558261004482887
1020085,94,West-Vlaanderen,51.306428310044666,3.3784407653785
1020109,14,West-Vlaanderen,51.2432888512378,3.184025168059425
1020111,6,West-Vlaanderen,50.82786984352475,3.32221339393858
1020123,21,West-Vlaanderen,50.81409311649697,2.682051650247537
1020176,66,West-Vlaanderen,51.12620892848948,3.3496935914349
1020230,10,West-Vlaanderen,51.12768270877933,2.800146559031909
1020233,24,West-Vlaanderen,50.95977950991265,3.21780642587509
1020249,30,West-Vlaanderen,51.348530480119955,3.383643796401525
1020277,11,West-Vlaanderen,50.75162612012281,3.260366624902619
