begin_geoid,end_geoid,lengte_m
1230353,5634,2896.1638293527203
1230354,1230242,325.1970603375725
1230355,5475,4610.922950774014
1230355,5490,227.904977215994
1230356,6057,1892.3522823731817
1230356,6063,4146.33566383651
1230357,9842,4267.760023194839
1230358,10022,1171.3878499629861
1230358,1230302,2904.9264659215773
1230359,1230223,41.256964631329794
1230359,5233,1966.910017117703
1230360,3408048,2421.496591787896
1230361,10163,1077.9679814561205
1230362,5503,3103.619046632256
1230362,5507,2635.209313238188
1230364,10016,89.74479659941173
1230365,1230314,435.2271722349743
1230365,4052,1226.9805740267623
1230367,3881,75.9155782666668
1230368,10174,1689.7434829780127
1230368,1230294,1776.1932442920574
1230368,3408063,1370.9923781121875
1230369,10096,1652.024616608399
1230369,1230321,2522.144041990756
1230369,4059,30.484328439258256
1230370,10085,614.596633750611
1230370,3408024,2332.033952507779
1230372,2854,1940.7099467002565
1230373,3903,2466.5396564652056
1230374,5160,785.8521267962691
1230375,4239,2128.4365647729974
1230377,2855,3311.9400313307806
1230378,10108,2602.239188677451
1230378,4179,2636.315406503369
1230378,4367,73.77759252460956
1230379,1230296,4297.701522067374
1230379,5162,2878.0067261984495
1230380,1230377,246.40125444878873
1230380,3408052,1679.858766318588
1230381,3525,96.51169201390618
1230382,1230318,1711.3387586983167
1230382,2862,375.52154945317807
1230383,1230318,2901.2587946785825
1230383,1230382,5258.440860154311
1230383,4109,114.05600693996594
1230384,10112,362.51299649232953
1230384,10208,483.2018713659828
1230384,4162,34.99698155684332
1230385,3611,2639.0302531591024
1230386,3366,5122.933789338397
1230387,1230386,2951.1958314208227
1230387,3397,156.80584229881424
1230388,2544,7368.847613092158
1230389,3291,3362.1321108498532
1230389,3588,1266.4574375870395
1230390,3338,1178.9072835237273
1230390,3408002,4547.318732582223
1230391,9626,3069.458920213677
1230392,3407992,1505.6250856816687
1230392,3407996,3168.758631120128
1230394,1230246,2059.644405930128
1230394,6145,4642.779624821218
1230394,9846,886.7265799573102
1230395,10012,2104.56614298962
1252537,1252704,2188.0401673782376
1252537,1252812,1048.5641589082543
1252537,3728357,8617.983950994503
1252538,1252567,572.5503618820619
1252538,1252671,954.8077544579749
1252538,2334361,2818.7164193119443
1252539,1252674,3948.9198570721146
1252539,1252832,967.3236921887392
1252539,2334352,4410.364952611794
1252540,1252637,4511.606133850315
1252540,1252882,1698.2192795171534
1252541,1252697,9291.959218213278
1252541,1252698,5725.552847117312
1252541,1252899,1832.7664936073752
1252542,1252567,3532.18144410645
1252542,1252675,3771.13022629381
1252543,1252644,3750.6499306512565
1252543,2274229,2504.6880398305348
1252543,9644,6123.248461436529
1252544,1252837,3055.2135377437667
1252544,9467,7246.700372060894
1252545,1252569,3210.268967798548
1252545,1252763,909.0174706674113
1252545,1252789,1583.5580686022327
1252547,1252706,3494.9249565672444
1252547,2334357,3709.105406375493
1252548,1252598,482.9343932547985
1252548,1252803,2307.6330944852707
1252549,1252596,898.0824597944217
1252549,1252842,2238.8991457733823
1252549,2334358,3208.493408587555
1252550,1252868,2039.2699182529045
1252550,2334344,8419.998774728692
1252551,1252788,1919.562376387021
1252551,2334344,2417.8286017308487
1252552,1252745,4679.3695340323875
1252552,1252782,3788.752813993152
1252553,2334347,3487.1726508181773
1252554,1252872,1779.0310671810819
1252555,1252556,2373.1412916556274
1252555,2334342,2729.5222043328595
1252557,1252556,2372.631455906363
1252558,1252884,4407.977654755748
1252559,1252793,1262.9453704505197
1252559,1252818,308.9138122808378
1252560,1252833,3185.3562072379596
1252560,1253050,2717.553184159449
1252561,1252588,3596.4320578452603
1252561,1252772,7520.708546168806
1252562,1252788,2668.5277609734626
1252563,1018805,5861.687733065841
1252564,1252837,4677.7546463508415
1252565,1252592,831.9460208478212
1252565,1252699,5709.7332091595845
1252565,3728357,4894.138297610097
1252566,3036727,5572.432843124386
1252567,1252785,1342.07360946793
1252567,2334348,4304.958679698003
1252568,1252643,4070.9449942003976
1252568,1252686,11709.649556813223
1252569,1252767,2551.5300470797442
1252569,1252775,1979.2039716744132
1252570,1252714,665.9178945549091
1252570,1252717,3038.499467060547
1252571,1252724,3613.0718713457286
1252571,1252864,2686.4344380176176
1252574,1100402,2975.116455278806
1252575,1252570,7033.73837525166
1252575,1252703,3211.4733534617094
1252575,1252850,6481.344460263362
1252576,1252552,4066.080723120393
1252576,1252748,4289.954795379842
1252577,1252858,2794.1623390679574
1252578,1252564,3023.1971523407697
1252578,1252750,5913.521090559828
1252580,1230277,2952.8815550145805
1252580,1252632,1504.7478222079149
1252580,1252873,5035.469618157712
1252580,5201,2761.4955977953464
1252581,1252739,3165.3173570766003
1252582,1252726,5975.572834900032
1252582,2334362,1298.855408644009
1252583,1252667,4018.780589419536
1252583,1252838,1336.3295580635981
1252583,2334329,5066.748671081659
1252584,1252847,4893.13162452263
1252584,2334328,3836.4795530000933
1252585,1252633,3337.2894700159063
1252585,2334327,1526.2566496187412
1252587,1252681,4983.78535512484
1252587,1252697,4064.8620523949608
1252588,1252773,1095.2484155174434
1252589,2334339,4730.73328432415
1252589,2334362,5619.670342476219
1252590,2334331,933.0657072441893
1252591,2334347,4208.277858238786
1252593,1252579,6329.5045301356095
1252593,1252729,4196.215470863961
1252594,1252659,1153.4695708296965
1252595,1252557,3588.7690857946945
1252595,1252637,1056.1957964032138
1252595,1252640,1412.2255142461916
1252596,1252581,3187.461838945974
1252596,1252723,708.9287240830176
1252599,1252898,2882.089849851565
1252600,1252601,5342.9592130057445
1252600,1252778,1405.5941837351709
1252602,1252600,4527.185969827735
1252602,1252603,6831.222056152935
1252603,1252605,1609.9438188854779
1252604,1252603,2500.871943834393
1252604,1252606,2431.346147245997
1252604,1252869,1747.1443054509514
1252605,1252805,1189.4485295502523
1252606,1252603,3275.123476712359
1252606,1252844,2964.200222140827
1252607,1252608,5395.05840514016
1252607,1252764,3807.5293454793114
1252609,1252608,2573.229478427569
1252609,1252614,3691.143274331599
1252610,1252609,4451.370209424767
1252610,1252611,4228.770008407505
1252611,1252613,3424.562466857642
1252612,1252611,7076.907443399439
1252612,1252613,2984.3094632290986
1252614,1252613,2575.3509048772285
1252614,1252615,6108.628814591471
1252615,2274273,2400.944945460872
1252616,1252664,4125.42947092818
1252617,1252608,2477.4877643763925
1252617,1252618,5519.299124421008
1252617,1252805,5069.804959616779
1252618,1252615,5217.692822614201
1252618,8543,964.8468367076147
1252620,1252574,2528.283716993268
1252620,1252747,1660.3191247778445
1252621,2334341,465.0613000550916
1252621,2334342,500.88384423642776
1252622,1252583,1069.8037564094964
1252622,1252687,7529.565425647004
1252622,1252826,4520.259627528547
1252623,1252578,6927.420499988776
1252623,1252696,4844.471077682264
1252623,1252837,3264.2513669962304
1252624,1252627,665.7430801733109
1252624,2334349,309.60375708017114
1252625,1252573,749.7650258620887
1252625,1252639,5264.599021591698
1252627,2334327,1824.5844108445253
1252627,2334350,2009.4582674196304
1252628,1252839,546.2520861302618
1252628,3036727,4577.498129877761
1252628,5513,1802.2818883190962
1252631,1252651,3868.8708404898507
1252631,1252839,3122.1500501181054
1252631,2334356,1964.7425514912052
1252632,1252854,6848.325703558156
1252633,1252654,4718.183578865764
1252634,1252573,5205.526578172949
1252634,1252790,1832.3604412455197
1252635,1252634,6865.84098227492
1252635,1252886,2501.6142640828793
1252636,1252544,1310.2629318358477
1252636,1252625,9101.666464323967
1252636,9644,2673.6716097435296
1252637,1252557,3567.8388479248174
1252638,1252790,4519.08847421836
1252638,1252874,4974.009997429996
1252638,2164205,1822.9969816494188
1252639,1252635,7940.555267270244
1252639,1252696,5369.941663741764
1252640,1252654,804.2103832318936
1252641,1252637,2283.8004048833664
1252642,1252641,1205.9386424480695
1252642,1252658,3804.7210284808802
1252642,1252894,983.4362806227538
1252643,1252669,935.0309131886597
1252643,1252672,3186.36406695205
1252644,1252815,977.0874961797994
1252644,670,4417.964879219368
1252645,1252558,478.82928391961326
1252645,3036727,5245.187700310544
1252645,5475,3770.217791411597
1252646,1252831,1382.2747322240093
1252646,1252838,5252.346672448531
1252647,1252540,2944.3694506189076
1252647,1252667,1685.6300901422753
1252648,1252647,5312.300585888412
1252648,1252649,5411.824172664275
1252649,1252566,6199.181684358286
1252649,1252646,1486.6360623327212
1252650,1252648,1657.1091359746224
1252650,1252655,2328.3317414424287
1252651,1252566,3451.2522187290274
1252651,1252650,4518.114386540237
1252652,1252640,2970.280034120988
1252652,2334327,3099.927283075071
1252652,2334351,5043.45546029602
1252654,1252594,6829.512007841466
1252655,1252637,6911.985442991166
1252655,2334346,5055.334493989296
1252656,1252660,2521.875776195735
1252656,1252894,589.2635962528517
1252656,2334342,4862.014517159286
1252657,1252641,4963.607630620466
1252657,1252662,1976.9011305542233
1252657,1252882,1990.3556891346004
1252658,1252661,4752.228934442754
1252659,1252557,1974.328003047549
1252659,1253048,3785.6680032469753
1252660,1252658,754.2878913481563
1252660,1252661,4202.280292943421
1252661,1252816,2300.2604623366105
1252661,1252893,1889.52009479439
1252662,1252658,5912.599685036506
1252662,1252823,9706.5358096675
1252663,1252568,2123.9251097190595
1252663,1252810,1651.994687404275
1252663,1252823,1578.2104957800655
1252664,1252879,1529.8135264928824
1252664,2334345,1548.5142057395117
1252665,1252695,4641.706827725013
1252665,1252797,2984.487009235202
1252666,1252665,495.30259836699554
1252666,2334329,1997.0335674812059
1252666,2334330,1400.221769059142
1252667,1252821,3936.2827845125903
1252668,1252811,4087.9366269213674
1252668,1252845,1478.2275237307058
1252669,1252825,3328.40205538663
1252670,1252687,6866.411495036063
1252671,1252668,2738.243280424662
1252671,1252848,5926.709934249097
1252672,1252670,4554.969134071321
1252672,1252826,5127.57313495012
1252673,1252669,9434.516399705173
1252673,1252674,2598.4646368082667
1252673,1252825,4560.603024786252
1252674,1252670,4992.7902200740145
1252674,1252801,4672.937038321776
1252675,1252866,1173.752614179738
1252675,1252888,1442.0156253110051
1252676,1252677,1812.1771597053958
1252676,1453848,4168.653163181732
1252677,1252678,4638.528258175731
1252677,1453827,1450.3730142661354
1252678,2054178,933.4367029382129
1252679,1252678,1931.427702808329
1252679,1252682,2943.124716023791
1252679,1252875,3814.0950328544163
1252680,1252785,8984.9930047046
1252681,1252692,3423.6486613517354
1252681,1252785,4683.910043543123
1252682,1252587,5667.234410099054
1252682,1252680,1771.7266211360943
1252683,1252542,5773.72724585428
1252683,2334359,1909.2380243221537
1252684,1252810,4152.896648356942
1252684,2334359,770.5719418631106
1252684,2334361,4015.67712552675
1252685,1252587,5439.935693556604
1252685,1252592,5464.542938273714
1252686,1252821,2913.5378214374678
1252686,1252882,2432.8226345221933
1252687,1252584,527.34504389087
1252688,1252591,2906.3473492366406
1252688,1252850,750.6489727262269
1252689,1252690,3874.107379765026
1252689,1252799,1099.3706565052819
1252689,1252853,1151.2753739157497
1252690,1252853,3772.4240457716437
1252691,1252707,2514.922643579074
1252691,1252830,796.768719687133
1252691,1252846,648.4825731498597
1252692,1252694,3319.6727310857627
1252692,1252697,740.0686176815526
1252693,1252696,967.3013327600165
1252693,1252749,1318.3554494931282
1252693,1252798,7541.691678736022
1252694,1252698,3950.212454154884
1252694,1252803,3249.9015467488093
1252695,1252798,970.9104426599868
1252695,1252886,4809.218509065841
1252698,1252802,1104.3630489406767
1252699,1252692,833.3233082236973
1252699,1252704,7095.178465964219
1252700,1252701,2024.9376204899904
1252700,1252853,3184.437691032199
1252701,1252813,5879.890038477301
1252702,1252700,1160.0535004342871
1252702,1252812,5018.666136979324
1252702,1252853,1639.7269803830002
1252702,1252897,4697.678533886572
1252703,1252546,3730.8369954151135
1252703,1252881,5806.473243737415
1252703,1253062,7270.246740286766
1252704,1252705,7506.954052864018
1252705,1252547,3842.662427637716
1252705,1252834,2073.174446843952
1252706,1252721,3786.5110890928286
1252706,1252897,669.9741436190598
1252707,1252548,2053.5985781033637
1252707,1252828,3734.532779020671
1252708,1252721,5965.728051188624
1252708,1252849,954.670962537388
1252708,1252852,2901.6315149780985
1252709,1252553,9582.729455972429
1252709,1252591,4134.644101648144
1252709,1252717,658.7291068469817
1252710,1252820,1789.2079214696469
1252710,1252859,4222.544468242892
1252710,2334333,2812.661711982946
1252711,1252868,4733.850243436507
1252712,1252795,2598.141431238823
1252712,1253042,859.8894601463905
1252713,1252813,3554.9353538253913
1252714,1252546,6672.706890229909
1252714,1252751,5638.11605833556
1252716,1252599,6181.522864811502
1252716,1252896,3883.7102555445595
1252716,2334332,3872.1275583485613
1252717,1252716,2130.597422080086
1252718,2334331,1875.0660470759592
1252718,2334340,6398.455077775682
1252719,1252718,1352.511318963749
1252719,1252889,2238.1028470353076
1252719,1252892,2134.963534626377
1252720,1252824,1074.6041416645269
1252720,1252861,2067.6013397112824
1252720,2344372,2791.9453581317803
1252721,1252824,4302.191164179709
1252721,2344373,2946.2034285749337
1252722,1252553,2877.9822412404483
1252722,1252599,3653.9192208070217
1252722,1252708,2072.828006041006
1252722,1252800,4252.612687699579
1252723,1252711,2726.1122767576476
1252723,1252739,4216.645073388785
1252724,1252741,3286.1915478375277
1252724,2334354,2711.31776289166
1252725,2334336,1671.9890247902747
1252725,2334343,3643.6241884082397
1252726,2334343,2349.9417732184884
1252727,1252571,1789.4225640096843
1252727,1252619,3020.2273347417954
1252727,2334337,3488.2794355414403
1252728,1252581,4508.867760639062
1252728,1252590,7440.3900680252145
1252729,1252819,1039.8875068062198
1252729,2334340,1009.4519670200434
1252731,1252579,1050.4112422094013
1252731,1252735,1796.2940915084914
1252731,1252797,3127.633104658449
1252732,1252763,2457.284188549557
1252732,1252881,5046.291650464545
1252733,1252752,2216.5525097182804
1252733,1252789,2073.001523439254
1252734,1252749,1694.7411138396455
1252735,1252734,6359.455633548065
1252735,1252736,6041.99770420473
1252736,1252734,2662.638797825762
1252736,1252877,862.698058679578
1252737,1252725,8248.748454414974
1252737,1252819,791.6218290636116
1252737,2334334,1866.1147909570236
1252738,1252726,3994.394987334149
1252738,1252728,1960.043977433587
1252738,2334334,2321.0549695497316
1252739,1252582,2904.9272802043624
1252740,1252759,3984.386859005017
1252740,2334339,3213.034574039533
1252741,1252601,1773.1072686907964
1252741,1252754,3628.8997900246804
1252742,1252755,935.7921489878181
1252742,1252766,2990.067203039197
1252743,1252619,2079.7937282307694
1252743,1252877,10040.178031365569
1252744,1252743,1729.458138145912
1252744,2334355,7012.122415379627
1252745,1252563,2611.1431750827282
1252745,1252620,2003.6934331854272
1252746,1018755,1467.004310170595
1252746,1252574,3245.4835927013446
1252747,1252746,2936.956985497935
1252747,1252865,1096.4183545953488
1252748,1252563,1876.064207259732
1252748,1252871,1120.6403533957516
1252749,1252750,5847.144355447467
1252750,1252576,2770.8968745440447
1252751,1252733,2882.5449940093863
1252752,1252546,858.4183714701593
1252752,1252732,1636.7405389924957
1252753,1252751,505.60745041607083
1252753,1252788,1516.7439777768943
1252753,2334332,6005.381010129038
1252754,1252740,2225.7828096348508
1252754,1252758,4666.745315456045
1252755,1252601,5758.68926906323
1252755,1252602,5263.9206501565195
1252756,1252742,7175.07664525119
1252756,1252787,4757.402009032624
1252756,1252876,2070.7654762368848
1252757,1252758,3020.6096645782604
